VEHICLE_DATA_HISTORY_ID,VEHICLE_ID,VEHICLE_DATA_ID,BEARING,CURRENT_STOP_SEQUENCE,LATITUDE,LONGITUDE,SPEED,UPDATED_AT,DIRECTION_ID,ROUTE_ID,LABEL,CURRENT_STATUS,STOP_ID,DIRECTION_ID,DIRECTION,ROUTE_ID,DESCRIPTION,FARE_CLASS,LONG_NAME,SHORT_NAME,DIRECTION_ID,DESTINATION_ID,LINE_ID,COLOR,TEXT_COLOR,STATUS_ID,STATUS,STOP_ID,NAME,ADDRESS,DESCRIPTION,LATITUDE,LONGITUDE,MUNICIPALITY_ID,AT_STREET,ON_STREET,MUNICIPALITY_ID,MUNICIPALITY,STREET_ID,STREET,STREET_ID,STREET,LINE_ID,LONG_NAME,SHORT_NAME,COLOR,TEXT_COLOR,COLOR_ID,COLOR,COLOR_ID,COLOR,COLOR_ID,COLOR,COLOR_ID,COLOR
"251","y1819","2278","0","None","42.3402671814","-71.058380127","None","2019-08-16 02:23:45","1","19","1819","2","None","1","1","19","Local Bus","Local Bus","Fields Corner - Kenmore or Ruggles","19","None","None","line-1719","8","9","2","IN_TRANSIT_TO","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","line-1719","Fields Corner - Kenmore, Ruggles, or Andrew","17/19","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"252","y0610","2279","0","None","42.389289856","-71.0748748779","None","2019-08-16 02:25:54","2","92","0610","2","None","2","0","92","Local Bus","Local Bus","Assembly - Downtown Boston","92","None","None","line-92","8","9","2","IN_TRANSIT_TO","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","line-92","Assembly - Downtown Boston","92","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"254","y0816","2281","0","None","42.2597198486","-71.0094985962","None","2019-08-16 02:25:04","1","240","0816","2","None","1","1","240","Local Bus","Local Bus","Avon Square - Ashmont","240","None","None","line-240","8","9","2","IN_TRANSIT_TO","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","line-240","Avon Square - Ashmont","240","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"255","y1664","2282","0","None","42.3028869629","-71.110206604","None","2019-08-16 02:25:44","1","36","1664","2","None","1","1","36","Local Bus","Local Bus","Charles River Loop - Forest Hills","36","None","None","line-36","8","9","2","IN_TRANSIT_TO","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","line-36","Charles River Loop - Forest Hills","36","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"258","y0633","2285","45","None","42.3882522583","-71.1186752319","None","2019-08-16 02:27:06","1","77","0633","2","None","1","1","77","Key Bus","Local Bus","Arlington Heights - Harvard","77","None","None","line-77","8","9","2","IN_TRANSIT_TO","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","line-77","Arlington Heights - Harvard","77","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"259","G-10057","2286","135","None","42.3401794434","-71.1670913696","None","2019-08-16 02:20:36","1","Green-B","3683-3852","2","None","1","1","Green-B","Rapid Transit","Rapid Transit","Green Line B","B","None","None","line-Green","4","2","2","IN_TRANSIT_TO","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","line-Green","Green Line","None","4","2","4","00843D","2","FFFFFF","4","00843D","2","FFFFFF"
"265","y0804","2292","0","None","42.2596931458","-71.009147644","None","2019-08-16 02:26:31","1","225","0804","2","None","1","1","225","Local Bus","Local Bus","Weymouth Landing or Columbian Square - Quincy Center","225","None","None","line-225","8","9","2","IN_TRANSIT_TO","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","line-225","Weymouth Landing or Columbian Square - Quincy Center","225","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"269","y1667","2296","0","None","42.3030662537","-71.1094055176","None","2019-08-16 02:27:56","1","40","1667","2","None","1","1","40","Local Bus","Local Bus","Georgetowne - Forest Hills","40","None","None","line-4050","8","9","2","IN_TRANSIT_TO","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","line-4050","Cleary Square or Georgetowne - Forest Hills","40","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"273","y0702","2300","132","None","42.3893165588","-71.0818099976","None","2019-08-16 02:27:55","2","96","0702","2","None","2","0","96","Local Bus","Local Bus","Medford Square - Harvard","96","None","None","line-96","8","9","2","IN_TRANSIT_TO","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","line-96","Medford Square - Harvard","96","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"275","y0693","2302","315","None","42.3885498047","-71.0742340088","None","2019-08-16 02:27:42","2","77","0693","2","None","2","0","77","Key Bus","Local Bus","Arlington Heights - Harvard","77","None","None","line-77","8","9","2","IN_TRANSIT_TO","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","line-77","Arlington Heights - Harvard","77","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"276","y0821","2303","0","None","42.2602462769","-71.0096359253","None","2019-08-16 02:26:26","1","216","0821","2","None","1","1","216","Local Bus","Local Bus","Houghs Neck - Quincy Center","216","None","None","line-214216","8","9","2","IN_TRANSIT_TO","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","line-214216","Germantown or Houghs Neck - Quincy Center","214/216","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"297","y1810","2324","12","None","42.3485679626","-71.0572128296","None","2019-08-16 02:27:54","2","66","1810","2","None","2","0","66","Key Bus","Local Bus","Harvard - Dudley via Allston","66","None","None","line-66","8","9","2","IN_TRANSIT_TO","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","line-66","Harvard - Dudley via Allston","66","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"300","y1286","2327","202","None","42.3456802368","-71.0614013672","None","2019-08-16 02:27:51","1","751","1286","2","None","1","1","751","Key Bus","Local Bus","Dudley - South Station","SL4","None","None","line-SLWashington","6","2","2","IN_TRANSIT_TO","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","line-SLWashington","Silver Line SL4/SL5","None","6","2","6","7C878E","2","FFFFFF","6","7C878E","2","FFFFFF"
"303","y0906","2330","0","None","42.2596588135","-71.0095214844","None","2019-08-16 02:23:28","2","215","0906","2","None","2","0","215","Local Bus","Local Bus","Quincy Center - Ashmont via West Quincy","215","None","None","line-215","8","9","2","IN_TRANSIT_TO","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","line-215","Quincy Center - Ashmont via West Quincy","215","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"306","y0533","2333","180","None","42.4224624634","-71.0904541016","None","2019-08-16 02:27:36","1","99","0533","2","None","1","1","99","Local Bus","Local Bus","Woodland Road, Stoneham - Wellington","99","None","None","line-99","8","9","2","IN_TRANSIT_TO","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","line-99","Woodland Road, Stoneham - Wellington","99","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"309","G-10114","2336","135","None","42.3401794434","-71.1670913696","None","2019-08-16 02:23:49","1","Green-B","3706-3871","2","None","1","1","Green-B","Rapid Transit","Rapid Transit","Green Line B","B","None","None","line-Green","4","2","2","IN_TRANSIT_TO","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","line-Green","Green Line","None","4","2","4","00843D","2","FFFFFF","4","00843D","2","FFFFFF"
"311","y1641","2338","45","None","42.3036384583","-71.1097717285","None","2019-08-16 02:27:02","2","39","1641","2","None","2","0","39","Key Bus","Local Bus","Forest Hills - Back Bay Station","39","None","None","line-39","8","9","2","IN_TRANSIT_TO","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","line-39","Forest Hills - Back Bay Station","39","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"316","y1426","2343","101","None","42.5051803589","-71.1013565063","None","2019-08-16 02:27:53","2","132","1426","2","None","2","0","132","Local Bus","Local Bus","Redstone Shopping Center - Malden Center","132","None","None","line-131132","8","9","2","IN_TRANSIT_TO","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","line-131132","Melrose Highlands or Redstone - Oak Grove or Malden Center","131/132","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"318","y0789","2345","0","None","42.2603034973","-71.0098495483","None","2019-08-16 02:23:21","1","225","0789","2","None","1","1","225","Local Bus","Local Bus","Weymouth Landing or Columbian Square - Quincy Center","225","None","None","line-225","8","9","2","IN_TRANSIT_TO","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","line-225","Weymouth Landing or Columbian Square - Quincy Center","225","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"319","y0699","2346","0","None","42.3726730347","-71.1229171753","None","2019-08-16 02:24:16","1","74","0699","2","None","1","1","74","Local Bus","Local Bus","Belmont Center - Harvard via Concord Avenue","74","None","None","line-7475","8","9","2","IN_TRANSIT_TO","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","line-7475","Belmont Center - Harvard","74/75","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"326","y0678","2353","0","None","42.3886032104","-71.0736999512","None","2019-08-16 02:18:00","2","93","0678","2","None","2","0","93","Local Bus","Local Bus","Sullivan - Downtown Boston","93","None","None","line-93","8","9","2","IN_TRANSIT_TO","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","line-93","Sullivan - Downtown Boston","93","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"329","y0697","2356","90","None","42.3791770935","-71.0945587158","None","2019-08-16 02:27:31","1","78","0697","2","None","1","1","78","Local Bus","Local Bus","Arlmont Village - Harvard","78","None","None","line-7884","8","9","2","IN_TRANSIT_TO","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","line-7884","Arlmont Village - Harvard or Alewife","78/84","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"334","y0798","2361","0","None","42.2603187561","-71.0098342896","None","2019-08-16 02:26:45","1","225","0798","2","None","1","1","225","Local Bus","Local Bus","Weymouth Landing or Columbian Square - Quincy Center","225","None","None","line-225","8","9","2","IN_TRANSIT_TO","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","line-225","Weymouth Landing or Columbian Square - Quincy Center","225","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"335","y0817","2362","0","None","42.2596168518","-71.009262085","None","2019-08-16 02:24:20","1","225","0817","2","None","1","1","225","Local Bus","Local Bus","Weymouth Landing or Columbian Square - Quincy Center","225","None","None","line-225","8","9","2","IN_TRANSIT_TO","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","line-225","Weymouth Landing or Columbian Square - Quincy Center","225","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"339","y1741","2366","23","None","42.3420562744","-71.0620956421","None","2019-08-16 02:27:54","1","23","1741","2","None","1","1","23","Key Bus","Local Bus","Ashmont - Ruggles via Washington Street","23","None","None","line-23","8","9","2","IN_TRANSIT_TO","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","line-23","Ashmont - Ruggles via Washington Street","23","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"345","y0829","2372","0","None","42.26039505","-71.0097885132","None","2019-08-16 02:25:41","1","225","0829","2","None","1","1","225","Local Bus","Local Bus","Weymouth Landing or Columbian Square - Quincy Center","225","None","None","line-225","8","9","2","IN_TRANSIT_TO","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","line-225","Weymouth Landing or Columbian Square - Quincy Center","225","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"347","y0780","2374","0","None","42.2596855164","-71.0093917847","None","2019-08-16 02:25:47","2","215","0780","2","None","2","0","215","Local Bus","Local Bus","Quincy Center - Ashmont via West Quincy","215","None","None","line-215","8","9","2","IN_TRANSIT_TO","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","line-215","Quincy Center - Ashmont via West Quincy","215","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"351","y1867","2378","0","None","42.3393287659","-71.0584259033","None","2019-08-16 02:25:50","2","66","1867","2","None","2","0","66","Key Bus","Local Bus","Harvard - Dudley via Allston","66","None","None","line-66","8","9","2","IN_TRANSIT_TO","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","line-66","Harvard - Dudley via Allston","66","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"353","y0791","2380","0","None","42.2598953247","-71.0094223022","None","2019-08-16 02:25:20","1","220","0791","2","None","1","1","220","Local Bus","Local Bus","Hingham Depot - Quincy Center","220","None","None","line-220221222","8","9","2","IN_TRANSIT_TO","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","line-220221222","East Weymouth, Hingham Depot, or Fort Point - Quincy Center","220/221/222","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
"358","y0787","2385","0","None","42.2596206665","-71.009475708","None","2019-08-16 02:24:42","1","225","0787","2","None","1","1","225","Local Bus","Local Bus","Weymouth Landing or Columbian Square - Quincy Center","225","None","None","line-225","8","9","2","IN_TRANSIT_TO","None","None","None","None","None","None","None","None","None","None","None","None","None","None","None","line-225","Weymouth Landing or Columbian Square - Quincy Center","225","8","9","8","FFC72C","9","000000","8","FFC72C","9","000000"
